event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton,line_type,shift_pattern,daily_capacity_machine_hours,daily_capacity_labor_hours,customer_id,order_date,due_date,demand_qty,penalty_cost_late,priority,week
EV0003558,WO000529,SO00215,SKU0027,F2,F2-L3,QC_FINAL,Quality,2025-05-17T06:05:12Z,2025-05-17T07:49:16Z,123,6,3,minor,1.58,1.56,0.69,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,1x10h,8.5,12.5,CUST0036,2025-05-14,2025-06-04,112,14.01,Expedite,2025-05-12
EV0003559,WO000529,SO00215,SKU0027,F2,F2-L3,PACK,Packing,2025-05-17T08:01:56Z,2025-05-17T11:49:44Z,123,3,0,minor,1.24,3.42,1.52,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,1x10h,8.5,12.5,CUST0036,2025-05-14,2025-06-04,112,14.01,Expedite,2025-05-12
EV0003560,WO000530,SO00691,SKU0019,F2,F2-L2,CUT,Cutting,2025-05-18T09:40:35Z,2025-05-18T13:24:40Z,53,0,0,start_of_day,5.96,3.36,3.73,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,2x8h,13.6,20,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-12
EV0003561,WO000530,SO00691,SKU0019,F2,F2-L3,SEW,Sewing,2025-05-18T14:07:21Z,2025-05-19T11:10:13Z,53,1,0,minor,6.33,33.68,21.05,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,1x10h,8.5,12.5,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003562,WO000530,SO00691,SKU0019,F2,F2-L3,QC_INLINE,Quality,2025-05-19T11:53:36Z,2025-05-19T12:31:55Z,53,4,2,minor,2.58,0.57,0.26,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,1x10h,8.5,12.5,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003563,WO000530,SO00691,SKU0019,F2,F2-L3,REWORK,Rework,2025-05-19T13:12:11Z,2025-05-19T13:16:09Z,2,0,0,none,0,0.07,0.01,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,1x10h,8.5,12.5,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003564,WO000530,SO00691,SKU0019,F2,F2-L1,FINISH,Finishing,2025-05-19T13:23:34Z,2025-05-19T16:52:50Z,53,0,0,minor,3.86,4.19,1.4,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003565,WO000530,SO00691,SKU0019,F2,F2-L1,QC_FINAL,Quality,2025-05-19T17:03:44Z,2025-05-19T18:01:30Z,53,1,1,minor,2.43,0.87,0.39,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003566,WO000530,SO00691,SKU0019,F2,F2-L1,REWORK,Rework,2025-05-19T18:50:38Z,2025-05-19T18:52:24Z,1,0,0,none,0,0.03,0.01,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003567,WO000530,SO00691,SKU0019,F2,F2-L1,PACK,Packing,2025-05-19T19:00:06Z,2025-05-19T20:38:34Z,53,0,0,minor,2.44,1.48,0.66,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0006,2025-05-14,2025-05-26,50,9.7,Expedite,2025-05-19
EV0003568,WO000531,SO00393,SKU0008,F2,F2-L3,CUT,Cutting,2025-05-18T08:32:23Z,2025-05-18T11:24:04Z,40,1,0,start_of_day,10.97,2.58,2.86,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-12
EV0003569,WO000531,SO00393,SKU0008,F2,F2-L3,SEW,Sewing,2025-05-18T12:23:04Z,2025-05-19T06:48:25Z,40,0,0,minor,10.98,29.48,18.42,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003570,WO000531,SO00393,SKU0008,F2,F2-L3,QC_INLINE,Quality,2025-05-19T07:55:35Z,2025-05-19T08:29:08Z,40,2,1,minor,1.14,0.5,0.22,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003571,WO000531,SO00393,SKU0008,F2,F2-L3,REWORK,Rework,2025-05-19T09:04:27Z,2025-05-19T09:06:01Z,1,0,0,none,0,0.03,0.01,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003572,WO000531,SO00393,SKU0008,F2,F2-L1,FINISH,Finishing,2025-05-19T09:25:01Z,2025-05-19T12:38:16Z,40,0,0,minor,2.38,3.86,1.29,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003573,WO000531,SO00393,SKU0008,F2,F2-L1,QC_FINAL,Quality,2025-05-19T12:45:50Z,2025-05-19T13:33:06Z,40,3,2,minor,4.96,0.71,0.32,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003574,WO000531,SO00393,SKU0008,F2,F2-L1,PACK,Packing,2025-05-19T13:42:38Z,2025-05-19T15:02:34Z,40,0,0,minor,1.9,1.2,0.53,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0002,2025-05-14,2025-06-06,37,9.79,Std,2025-05-19
EV0003575,WO000532,SO00458,SKU0014,F1,F1-L2,CUT,Cutting,2025-05-15T10:32:41Z,2025-05-15T23:56:19Z,246,2,0,start_of_day,7.96,12.05,13.39,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-12
EV0003576,WO000532,SO00458,SKU0014,F1,F1-L1,SEW,Sewing,2025-05-16T00:24:15Z,2025-05-19T00:45:54Z,246,5,0,minor,4.83,115.78,72.36,before,Dress,Cotton_Jersey,Olive,core,22.79,24,assembly_line,2x8h,13.6,20,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003577,WO000532,SO00458,SKU0014,F1,F1-L3,QC_INLINE,Quality,2025-05-19T01:57:34Z,2025-05-19T04:11:48Z,246,11,6,minor,1.05,2.01,0.89,before,Dress,Cotton_Jersey,Olive,core,22.79,24,sewing_cell,1x10h,8.5,12.5,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003578,WO000532,SO00458,SKU0014,F1,F1-L3,REWORK,Rework,2025-05-19T04:41:09Z,2025-05-19T04:54:11Z,6,0,0,none,0,0.24,0.04,before,Dress,Cotton_Jersey,Olive,core,22.79,24,sewing_cell,1x10h,8.5,12.5,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003579,WO000532,SO00458,SKU0014,F1,F1-L2,FINISH,Finishing,2025-05-19T05:04:18Z,2025-05-20T00:58:50Z,246,2,0,minor,2.56,23.89,7.96,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003580,WO000532,SO00458,SKU0014,F1,F1-L3,QC_FINAL,Quality,2025-05-20T01:19:40Z,2025-05-20T04:30:13Z,246,12,7,minor,1.91,2.86,1.27,before,Dress,Cotton_Jersey,Olive,core,22.79,24,sewing_cell,1x10h,8.5,12.5,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003581,WO000532,SO00458,SKU0014,F1,F1-L3,REWORK,Rework,2025-05-20T04:43:47Z,2025-05-20T04:59:41Z,7,0,0,none,0,0.29,0.05,before,Dress,Cotton_Jersey,Olive,core,22.79,24,sewing_cell,1x10h,8.5,12.5,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003582,WO000532,SO00458,SKU0014,F1,F1-L1,PACK,Packing,2025-05-20T05:43:27Z,2025-05-20T11:55:27Z,246,3,0,minor,1.92,5.58,2.48,before,Dress,Cotton_Jersey,Olive,core,22.79,24,assembly_line,2x8h,13.6,20,CUST0028,2025-05-14,2025-06-03,236,6.02,Std,2025-05-19
EV0003583,WO000533,SO00020,SKU0015,F1,F1-L3,CUT,Cutting,2025-05-14T08:44:30Z,2025-05-14T13:09:34Z,102,1,0,start_of_day,15.62,3.98,4.42,before,Polo,French_Terry,White,core,20.18,24,sewing_cell,1x10h,8.5,12.5,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003584,WO000533,SO00020,SKU0015,F1,F1-L2,SEW,Sewing,2025-05-14T15:47:07Z,2025-05-16T09:33:51Z,102,5,0,minor,10.57,66.85,41.78,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003585,WO000533,SO00020,SKU0015,F1,F1-L2,QC_INLINE,Quality,2025-05-16T10:01:23Z,2025-05-16T11:03:16Z,102,4,2,minor,3.83,0.93,0.41,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003586,WO000533,SO00020,SKU0015,F1,F1-L1,FINISH,Finishing,2025-05-16T11:21:11Z,2025-05-16T17:46:12Z,102,2,0,minor,0.94,7.7,2.57,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003587,WO000533,SO00020,SKU0015,F1,F1-L1,QC_FINAL,Quality,2025-05-16T17:50:47Z,2025-05-16T19:17:31Z,102,3,2,minor,1.12,1.3,0.58,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003588,WO000533,SO00020,SKU0015,F1,F1-L2,PACK,Packing,2025-05-16T19:29:25Z,2025-05-16T22:14:35Z,102,2,0,minor,2.62,2.48,1.1,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0025,2025-05-14,2025-06-06,97,20.94,Std,2025-05-12
EV0003589,WO000534,SO00360,SKU0028,F2,F2-L1,CUT,Cutting,2025-05-15T10:01:22Z,2025-05-15T14:38:46Z,66,1,0,start_of_day,14.65,4.16,4.62,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,assembly_line,3x8h,20.4,30,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003590,WO000534,SO00360,SKU0028,F2,F2-L1,SEW,Sewing,2025-05-15T15:06:12Z,2025-05-16T19:27:59Z,66,2,0,minor,12.69,45.38,28.36,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,assembly_line,3x8h,20.4,30,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003591,WO000534,SO00360,SKU0028,F2,F2-L2,QC_INLINE,Quality,2025-05-16T20:41:22Z,2025-05-16T21:26:54Z,66,5,3,minor,2.26,0.68,0.3,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,2x8h,13.6,20,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003592,WO000534,SO00360,SKU0028,F2,F2-L2,REWORK,Rework,2025-05-16T21:42:31Z,2025-05-16T21:48:21Z,3,0,0,none,0,0.11,0.02,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,2x8h,13.6,20,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003593,WO000534,SO00360,SKU0028,F2,F2-L3,FINISH,Finishing,2025-05-16T21:57:58Z,2025-05-17T02:05:12Z,66,2,0,minor,2.17,4.94,1.65,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003594,WO000534,SO00360,SKU0028,F2,F2-L3,QC_FINAL,Quality,2025-05-17T02:12:46Z,2025-05-17T03:16:41Z,66,7,4,minor,1.64,0.96,0.43,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003595,WO000534,SO00360,SKU0028,F2,F2-L2,PACK,Packing,2025-05-17T03:27:05Z,2025-05-17T05:09:00Z,66,2,0,minor,0.61,1.53,0.68,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,2x8h,13.6,20,CUST0004,2025-05-15,2025-05-25,63,11.9,Std,2025-05-12
EV0003596,WO000535,SO00107,SKU0025,F1,F1-L2,CUT,Cutting,2025-05-19T08:39:54Z,2025-05-20T01:43:52Z,342,7,0,start_of_day,8.94,15.36,17.07,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-19
EV0003597,WO000535,SO00107,SKU0025,F1,F1-L3,SEW,Sewing,2025-05-20T02:10:46Z,2025-05-25T23:48:36Z,342,11,0,minor,10.48,226.61,141.63,before,Short,Poly_Spandex,Navy,core,25.18,36,sewing_cell,1x10h,8.5,12.5,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-19
EV0003598,WO000535,SO00107,SKU0025,F1,F1-L1,QC_INLINE,Quality,2025-05-26T00:05:46Z,2025-05-26T03:20:31Z,342,9,5,minor,0.97,2.92,1.3,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003599,WO000535,SO00107,SKU0025,F1,F1-L1,REWORK,Rework,2025-05-26T04:11:39Z,2025-05-26T04:24:05Z,5,0,0,none,0,0.23,0.04,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003600,WO000535,SO00107,SKU0025,F1,F1-L3,FINISH,Finishing,2025-05-26T04:32:56Z,2025-05-27T07:13:18Z,342,6,0,minor,2.33,32.01,10.67,before,Short,Poly_Spandex,Navy,core,25.18,36,sewing_cell,1x10h,8.5,12.5,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003601,WO000535,SO00107,SKU0025,F1,F1-L1,QC_FINAL,Quality,2025-05-27T07:31:09Z,2025-05-27T11:59:53Z,342,9,5,minor,4.71,4.03,1.79,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003602,WO000535,SO00107,SKU0025,F1,F1-L1,REWORK,Rework,2025-05-27T13:03:28Z,2025-05-27T13:11:19Z,5,0,0,none,0,0.14,0.03,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003603,WO000535,SO00107,SKU0025,F1,F1-L1,PACK,Packing,2025-05-27T13:28:00Z,2025-05-27T23:48:53Z,342,5,0,minor,1.44,9.31,4.14,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0036,2025-05-15,2025-05-22,303,5,Std,2025-05-26
EV0003604,WO000536,SO00220,SKU0016,F2,F2-L1,CUT,Cutting,2025-05-23T11:01:28Z,2025-05-23T17:08:54Z,99,3,0,start_of_day,12.1,5.51,6.12,before,Jacket,Fleece,White,core,22.06,24,assembly_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-19
EV0003605,WO000536,SO00220,SKU0016,F2,F2-L1,SEW,Sewing,2025-05-23T17:45:11Z,2025-05-25T11:24:55Z,99,4,0,minor,5.29,66.66,41.66,before,Jacket,Fleece,White,core,22.06,24,assembly_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-19
EV0003606,WO000536,SO00220,SKU0016,F2,F2-L1,QC_INLINE,Quality,2025-05-25T12:04:27Z,2025-05-25T13:16:00Z,99,2,1,minor,1.12,1.07,0.48,before,Jacket,Fleece,White,core,22.06,24,assembly_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-19
EV0003607,WO000536,SO00220,SKU0016,F2,F2-L1,REWORK,Rework,2025-05-25T13:47:32Z,2025-05-25T13:49:19Z,1,0,0,none,0,0.03,0.01,before,Jacket,Fleece,White,core,22.06,24,assembly_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-19
EV0003608,WO000536,SO00220,SKU0016,F2,F2-L2,FINISH,Finishing,2025-05-25T13:59:58Z,2025-05-25T22:02:16Z,99,0,0,minor,6.01,9.65,3.22,before,Jacket,Fleece,White,core,22.06,24,sewing_cell,2x8h,13.6,20,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-19
EV0003609,WO000536,SO00220,SKU0016,F2,F2-L2,QC_FINAL,Quality,2025-05-25T22:23:53Z,2025-05-26T00:06:06Z,99,3,2,minor,2.16,1.53,0.68,before,Jacket,Fleece,White,core,22.06,24,sewing_cell,2x8h,13.6,20,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-26
EV0003610,WO000536,SO00220,SKU0016,F2,F2-L1,PACK,Packing,2025-05-26T00:30:39Z,2025-05-26T03:01:03Z,99,2,0,minor,1.42,2.26,1,before,Jacket,Fleece,White,core,22.06,24,assembly_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,90,10.69,Expedite,2025-05-26
EV0003611,WO000537,SO00435,SKU0005,F2,F2-L3,CUT,Cutting,2025-05-19T09:59:44Z,2025-05-19T20:07:03Z,139,3,0,start_of_day,13.73,9.11,10.12,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003612,WO000537,SO00435,SKU0005,F2,F2-L3,SEW,Sewing,2025-05-19T21:30:18Z,2025-05-22T20:35:57Z,139,1,0,minor,12.03,113.75,71.09,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003613,WO000537,SO00435,SKU0005,F2,F2-L3,QC_INLINE,Quality,2025-05-22T23:59:17Z,2025-05-23T01:14:14Z,139,6,3,minor,2.92,1.12,0.5,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003614,WO000537,SO00435,SKU0005,F2,F2-L2,FINISH,Finishing,2025-05-23T01:21:05Z,2025-05-23T11:15:11Z,139,3,0,minor,2.42,11.88,3.96,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,2x8h,13.6,20,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003615,WO000537,SO00435,SKU0005,F2,F2-L3,QC_FINAL,Quality,2025-05-23T11:30:31Z,2025-05-23T13:16:43Z,139,4,2,minor,2.2,1.59,0.71,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003616,WO000537,SO00435,SKU0005,F2,F2-L3,PACK,Packing,2025-05-23T13:25:44Z,2025-05-23T17:58:42Z,139,1,0,minor,1.46,4.09,1.82,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0031,2025-05-15,2025-05-25,122,22.12,Std,2025-05-19
EV0003617,WO000538,SO00692,SKU0024,F1,F1-L1,CUT,Cutting,2025-05-18T08:48:36Z,2025-05-18T14:19:57Z,137,6,0,start_of_day,10.72,4.97,5.52,before,Tee,Fleece,Black,core,6.06,36,assembly_line,2x8h,13.6,20,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-12
EV0003618,WO000538,SO00692,SKU0024,F1,F1-L1,SEW,Sewing,2025-05-18T14:46:05Z,2025-05-19T05:27:32Z,137,3,0,minor,10.14,23.51,14.69,before,Tee,Fleece,Black,core,6.06,36,assembly_line,2x8h,13.6,20,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003619,WO000538,SO00692,SKU0024,F1,F1-L3,QC_INLINE,Quality,2025-05-19T05:54:08Z,2025-05-19T07:24:40Z,137,4,2,minor,2.53,1.36,0.6,before,Tee,Fleece,Black,core,6.06,36,sewing_cell,1x10h,8.5,12.5,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003620,WO000538,SO00692,SKU0024,F1,F1-L3,FINISH,Finishing,2025-05-19T07:37:00Z,2025-05-19T14:40:07Z,137,2,0,minor,1.95,8.46,2.82,before,Tee,Fleece,Black,core,6.06,36,sewing_cell,1x10h,8.5,12.5,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003621,WO000538,SO00692,SKU0024,F1,F1-L2,QC_FINAL,Quality,2025-05-19T14:52:52Z,2025-05-19T16:39:48Z,137,5,3,minor,2.49,1.6,0.71,before,Tee,Fleece,Black,core,6.06,36,modular_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003622,WO000538,SO00692,SKU0024,F1,F1-L2,REWORK,Rework,2025-05-19T16:54:21Z,2025-05-19T17:00:26Z,3,0,0,none,0,0.11,0.02,before,Tee,Fleece,Black,core,6.06,36,modular_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003623,WO000538,SO00692,SKU0024,F1,F1-L2,PACK,Packing,2025-05-19T17:50:06Z,2025-05-19T22:10:53Z,137,3,0,minor,0.89,3.91,1.74,before,Tee,Fleece,Black,core,6.06,36,modular_line,3x8h,20.4,30,CUST0037,2025-05-15,2025-05-30,121,8.57,Expedite,2025-05-19
EV0003624,WO000539,SO00472,SKU0005,F2,F2-L3,CUT,Cutting,2025-05-19T09:11:01Z,2025-05-19T17:06:02Z,120,3,0,start_of_day,18.74,7.13,7.92,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003625,WO000539,SO00472,SKU0005,F2,F2-L3,SEW,Sewing,2025-05-19T20:03:02Z,2025-05-22T12:46:16Z,120,4,0,minor,10.19,103.55,64.72,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003626,WO000539,SO00472,SKU0005,F2,F2-L3,QC_INLINE,Quality,2025-05-22T13:07:18Z,2025-05-22T14:18:42Z,120,3,2,minor,4.08,1.07,0.48,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003627,WO000539,SO00472,SKU0005,F2,F2-L3,REWORK,Rework,2025-05-22T15:01:22Z,2025-05-22T15:04:54Z,2,0,0,none,0,0.06,0.01,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003628,WO000539,SO00472,SKU0005,F2,F2-L1,FINISH,Finishing,2025-05-22T15:24:28Z,2025-05-23T01:25:49Z,120,2,0,minor,1.08,12.03,4.01,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,assembly_line,3x8h,20.4,30,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003629,WO000539,SO00472,SKU0005,F2,F2-L3,QC_FINAL,Quality,2025-05-23T01:40:17Z,2025-05-23T03:03:45Z,120,2,1,minor,2.36,1.25,0.56,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003630,WO000539,SO00472,SKU0005,F2,F2-L3,REWORK,Rework,2025-05-23T03:20:21Z,2025-05-23T03:22:13Z,1,0,0,none,0,0.03,0.01,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003631,WO000539,SO00472,SKU0005,F2,F2-L3,PACK,Packing,2025-05-23T03:30:48Z,2025-05-23T06:26:56Z,120,1,0,minor,3.7,2.64,1.17,before,Legging,Nylon_Taffeta,Navy,core,25.08,12,sewing_cell,1x10h,8.5,12.5,CUST0018,2025-05-16,2025-05-29,112,6.5,Std,2025-05-19
EV0003632,WO000540,SO00076,SKU0006,F2,F2-L2,CUT,Cutting,2025-05-19T08:26:19Z,2025-05-19T14:21:28Z,96,2,0,start_of_day,15.58,5.33,5.92,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0037,2025-05-16,2025-05-31,88,9.12,Launch,2025-05-19
EV0003633,WO000540,SO00076,SKU0006,F2,F2-L3,SEW,Sewing,2025-05-19T15:22:18Z,2025-05-21T13:28:38Z,96,3,0,minor,11.38,73.77,46.11,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0037,2025-05-16,2025-05-31,88,9.12,Launch,2025-05-19
EV0003634,WO000540,SO00076,SKU0006,F2,F2-L2,QC_INLINE,Quality,2025-05-21T14:09:34Z,2025-05-21T15:20:18Z,96,8,4,minor,1.65,1.06,0.47,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0037,2025-05-16,2025-05-31,88,9.12,Launch,2025-05-19
EV0003635,WO000540,SO00076,SKU0006,F2,F2-L2,FINISH,Finishing,2025-05-21T15:33:49Z,2025-05-21T23:33:00Z,96,3,0,minor,3.37,9.58,3.19,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0037,2025-05-16,2025-05-31,88,9.12,Launch,2025-05-19
EV0003636,WO000540,SO00076,SKU0006,F2,F2-L3,QC_FINAL,Quality,2025-05-21T23:46:59Z,2025-05-22T01:10:34Z,96,7,4,minor,1.98,1.25,0.56,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0037,2025-05-16,2025-05-31,88,9.12,Launch,2025-05-19
